index;date;country;confirmed
0;2020-08-03;Haiti;7511.0
0;2020-08-03;Holy See;12.0
0;2020-08-03;Honduras;43794.0
0;2020-08-03;Hungary;4544.0
0;2020-08-03;Iceland;1915.0
0;2020-08-03;India;1855745.0
0;2020-08-03;Indonesia;113134.0
0;2020-08-03;Iran;312035.0
0;2020-08-03;Iraq;131886.0
0;2020-08-03;Ireland;26208.0
0;2020-08-03;Israel;74430.0
0;2020-08-03;Italy;248229.0
0;2020-08-03;Jamaica;905.0
0;2020-08-03;Guinea-Bissau;1981.0
0;2020-08-03;Eritrea;282.0
0;2020-08-03;Netherlands;55786.0
0;2020-08-03;Nicaragua;3672.0
0;2020-08-03;Sri Lanka;2828.0
0;2020-08-03;Sudan;11738.0
0;2020-08-03;Suriname;1893.0
0;2020-08-03;Sweden;77582.0
0;2020-08-03;Switzerland;35616.0
0;2020-08-03;Syria;847.0
0;2020-08-03;Taiwan*;474.0
0;2020-08-03;Tajikistan;7538.0
0;2020-08-03;Tanzania;509.0
0;2020-08-03;Thailand;3320.0
0;2020-08-03;Timor-Leste;24.0
0;2020-08-03;Togo;976.0
0;2020-08-03;Trinidad and Tobago;182.0
0;2020-08-03;Tunisia;1565.0
0;2020-08-03;Turkey;233851.0
0;2020-08-03;US;4713540.0
0;2020-08-03;Uganda;1195.0
0;2020-08-03;Ukraine;74781.0
0;2020-08-03;United Arab Emirates;61163.0
0;2020-08-03;United Kingdom;307251.0
0;2020-08-03;Uruguay;1291.0
0;2020-08-03;Uzbekistan;26066.0
0;2020-08-03;Venezuela;20754.0
0;2020-08-03;Vietnam;652.0
0;2020-08-03;West Bank and Gaza;12541.0
0;2020-08-03;Western Sahara;10.0
0;2020-08-03;Yemen;1734.0
0;2020-08-03;Zambia;6580.0
0;2020-08-03;Zimbabwe;4075.0
0;2020-08-03;Spain;297054.0
0;2020-08-03;South Sudan;2429.0
0;2020-08-03;South Africa;516862.0
0;2020-08-03;Somalia;3220.0
0;2020-08-03;Niger;1152.0
0;2020-08-03;Nigeria;44129.0
0;2020-08-03;North Macedonia;11128.0
0;2020-08-03;Norway;9334.0
0;2020-08-03;Oman;79159.0
0;2020-08-03;Pakistan;280461.0
0;2020-08-03;Panama;68456.0
0;2020-08-03;Papua New Guinea;111.0
0;2020-08-03;Paraguay;5724.0
0;2020-08-03;Peru;433100.0
0;2020-08-03;Philippines;106330.0
0;2020-08-03;Poland;47469.0
0;2020-08-03;Portugal;51569.0
0;2020-08-03;Qatar;111322.0
0;2020-08-03;New Zealand;1567.0
0;2020-08-03;Romania;54009.0
0;2020-08-03;Rwanda;2092.0
0;2020-08-03;Saint Kitts and Nevis;17.0
0;2020-08-03;Saint Lucia;25.0
0;2020-08-03;Saint Vincent and the Grenadines;55.0
0;2020-08-03;San Marino;699.0
0;2020-08-03;Sao Tome and Principe;874.0
0;2020-08-03;Saudi Arabia;280093.0
0;2020-08-03;Senegal;10386.0
0;2020-08-03;Serbia;26451.0
0;2020-08-03;Seychelles;114.0
0;2020-08-03;Sierra Leone;1848.0
0;2020-08-03;Singapore;53051.0
0;2020-08-03;Slovakia;2354.0
0;2020-08-03;Slovenia;2181.0
0;2020-08-03;Russia;854641.0
0;2020-08-03;Equatorial Guinea;4821.0
0;2020-08-03;Namibia;2406.0
0;2020-08-03;Egypt;94640.0
0;2020-08-03;China;88099.0
0;2020-08-03;Australia;18730.0
0;2020-08-03;El Salvador;17843.0
0;2020-08-03;Denmark;14235.0
0;2020-08-03;Bosnia and Herzegovina;12462.0
0;2020-08-03;Botswana;804.0
0;2020-08-03;Brazil;2750318.0
0;2020-08-03;Brunei;141.0
0;2020-08-03;Bulgaria;12159.0
0;2020-08-03;Burkina Faso;1150.0
0;2020-08-03;Burma;355.0
0;2020-08-03;Burundi;395.0
0;2020-08-03;Cabo Verde;2583.0
0;2020-08-03;Cambodia;240.0
0;2020-08-03;Cameroon;17255.0
0;2020-08-03;Central African Republic;4614.0
0;2020-08-03;Chad;936.0
0;2020-08-03;Chile;361493.0
0;2020-08-03;Bolivia;81846.0
0;2020-08-03;Colombia;327850.0
0;2020-08-03;Congo (Brazzaville);3546.0
0;2020-08-03;Congo (Kinshasa);9133.0
0;2020-08-03;Costa Rica;19402.0
0;2020-08-03;Cote d'Ivoire;16220.0
0;2020-08-03;Croatia;5294.0
0;2020-08-03;Cuba;2670.0
0;2020-08-03;Cyprus;1155.0
0;2020-08-03;Czechia;17008.0
0;2020-08-03;Diamond Princess;712.0
0;2020-08-03;Djibouti;5240.0
0;2020-08-03;Dominica;18.0
0;2020-08-03;Dominican Republic;73117.0
0;2020-08-03;Comoros;386.0
0;2020-08-03;Bhutan;103.0
0;2020-08-03;Ecuador;87041.0
0;2020-08-03;Belize;57.0
0;2020-08-03;Benin;1805.0
0;2020-08-03;Afghanistan;36747.0
0;2020-08-03;Algeria;31972.0
0;2020-08-03;Albania;5620.0
0;2020-08-03;Belarus;68166.0
0;2020-08-03;Barbados;132.0
0;2020-08-03;Bangladesh;242102.0
0;2020-08-03;Bahrain;41835.0
0;2020-08-03;Azerbaijan;32684.0
0;2020-08-03;Bahamas;679.0
0;2020-08-03;Belgium;70314.0
0;2020-08-03;Armenia;39102.0
0;2020-08-03;Argentina;206743.0
0;2020-08-03;Antigua and Barbuda;92.0
0;2020-08-03;Angola;1280.0
0;2020-08-03;Andorra;937.0
0;2020-08-03;Austria;21385.0
0;2020-08-04;Canada;119659.0
0;2020-08-04;Korea, South;14456.0
0;2020-08-04;Kosovo;9274.0
0;2020-08-04;Kuwait;68774.0
0;2020-08-04;Kyrgyzstan;37541.0
0;2020-08-04;Laos;20.0
0;2020-08-04;Latvia;1249.0
0;2020-08-04;Lebanon;5062.0
0;2020-08-04;Lesotho;726.0
0;2020-08-04;Liberia;1216.0
0;2020-08-04;Libya;4224.0
0;2020-08-04;Liechtenstein;89.0
0;2020-08-04;Lithuania;2137.0
0;2020-08-04;Luxembourg;6917.0
0;2020-08-04;MS Zaandam;9.0
0;2020-08-04;Madagascar;11895.0
0;2020-08-04;Malawi;4361.0
0;2020-08-04;Malaysia;9002.0
0;2020-08-04;Maldives;4446.0
0;2020-08-04;Mali;2543.0
0;2020-08-04;Malta;890.0
0;2020-08-04;Mauritania;6418.0
0;2020-08-04;Mauritius;344.0
0;2020-08-04;Mexico;449961.0
0;2020-08-04;Moldova;25814.0
0;2020-08-04;Monaco;123.0
0;2020-08-04;Mongolia;293.0
0;2020-08-04;Montenegro;3361.0
0;2020-08-04;Morocco;27217.0
0;2020-08-04;Mozambique;2029.0
0;2020-08-04;Kenya;23202.0
0;2020-08-04;Kazakhstan;94882.0
0;2020-08-04;Jordan;1224.0
0;2020-08-04;Japan;41347.0
0;2020-08-04;Estonia;2091.0
0;2020-08-04;Eswatini;2856.0
0;2020-08-04;Ethiopia;19877.0
0;2020-08-04;Fiji;27.0
0;2020-08-04;Finland;7483.0
0;2020-08-04;France;228576.0
0;2020-08-04;Gabon;7646.0
0;2020-08-04;Gambia;671.0
0;2020-08-04;Georgia;1182.0
0;2020-08-04;Germany;212828.0
0;2020-08-04;Ghana;37812.0
0;2020-08-04;Greece;4855.0
0;2020-08-04;Grenada;24.0
0;2020-08-04;Guatemala;52365.0
0;2020-08-04;Nepal;21009.0
0;2020-08-04;Guinea;7489.0
0;2020-08-04;Guyana;497.0
0;2020-08-04;Haiti;7511.0
0;2020-08-04;Holy See;12.0
0;2020-08-04;Honduras;44299.0
0;2020-08-04;Hungary;4553.0
0;2020-08-04;Iceland;1918.0
0;2020-08-04;India;1908254.0
0;2020-08-04;Indonesia;115056.0
0;2020-08-04;Iran;314786.0
0;2020-08-04;Iraq;134722.0
0;2020-08-04;Ireland;26253.0
0;2020-08-04;Israel;76198.0
0;2020-08-04;Italy;248419.0
0;2020-08-04;Jamaica;920.0
0;2020-08-04;Guinea-Bissau;1981.0
0;2020-08-04;Eritrea;282.0
0;2020-08-04;Netherlands;56279.0
0;2020-08-04;Nicaragua;3902.0
0;2020-08-04;Sri Lanka;2834.0
0;2020-08-04;Sudan;11780.0
0;2020-08-04;Suriname;1981.0
0;2020-08-04;Sweden;77916.0
0;2020-08-04;Switzerland;35746.0
0;2020-08-04;Syria;892.0
0;2020-08-04;Taiwan*;476.0
0;2020-08-04;Tajikistan;7583.0
0;2020-08-04;Tanzania;509.0
0;2020-08-04;Thailand;3321.0
0;2020-08-04;Timor-Leste;25.0
0;2020-08-04;Togo;988.0
0;2020-08-04;Trinidad and Tobago;194.0
0;2020-08-04;Tunisia;1584.0
0;2020-08-04;Turkey;234934.0
0;2020-08-04;US;4771080.0
0;2020-08-04;Uganda;1203.0
0;2020-08-04;Ukraine;75880.0
0;2020-08-04;United Arab Emirates;61352.0
0;2020-08-04;United Kingdom;307926.0
0;2020-08-04;Uruguay;1300.0
0;2020-08-04;Uzbekistan;27047.0
0;2020-08-04;Venezuela;21438.0
0;2020-08-04;Vietnam;672.0
0;2020-08-04;West Bank and Gaza;12770.0
0;2020-08-04;Western Sahara;10.0
0;2020-08-04;Yemen;1760.0
0;2020-08-04;Zambia;6793.0
0;2020-08-04;Zimbabwe;4221.0
0;2020-08-04;Spain;302814.0
0;2020-08-04;South Sudan;2437.0
0;2020-08-04;South Africa;521318.0
0;2020-08-04;Somalia;3220.0
0;2020-08-04;Niger;1152.0
0;2020-08-04;Nigeria;44433.0
0;2020-08-04;North Macedonia;11202.0
0;2020-08-04;Norway;9362.0
0;2020-08-04;Oman;79159.0
0;2020-08-04;Pakistan;280461.0
0;2020-08-04;Panama;69424.0
0;2020-08-04;Papua New Guinea;114.0
0;2020-08-04;Paraguay;5852.0
0;2020-08-04;Peru;439890.0
0;2020-08-04;Philippines;112593.0
0;2020-08-04;Poland;48149.0
0;2020-08-04;Portugal;51681.0
0;2020-08-04;Qatar;111538.0
0;2020-08-04;New Zealand;1569.0
0;2020-08-04;Romania;55241.0
0;2020-08-04;Rwanda;2099.0
0;2020-08-04;Saint Kitts and Nevis;17.0
0;2020-08-04;Saint Lucia;25.0
0;2020-08-04;Saint Vincent and the Grenadines;55.0
0;2020-08-04;San Marino;699.0
0;2020-08-04;Sao Tome and Principe;875.0
0;2020-08-04;Saudi Arabia;281456.0
0;2020-08-04;Senegal;10432.0
0;2020-08-04;Serbia;26738.0
0;2020-08-04;Seychelles;114.0
0;2020-08-04;Sierra Leone;1855.0
0;2020-08-04;Singapore;53346.0
0;2020-08-04;Slovakia;2368.0
0;2020-08-04;Slovenia;2190.0
0;2020-08-04;Russia;859762.0
0;2020-08-04;Equatorial Guinea;4821.0
0;2020-08-04;Namibia;2470.0
0;2020-08-04;Egypt;94752.0
0;2020-08-04;China;88206.0
0;2020-08-04;Australia;19445.0
0;2020-08-04;El Salvador;18262.0
0;2020-08-04;Denmark;14314.0
0;2020-08-04;Bosnia and Herzegovina;12856.0
0;2020-08-04;Botswana;804.0
0;2020-08-04;Brazil;2801921.0
0;2020-08-04;Brunei;141.0
0;2020-08-04;Bulgaria;12414.0
0;2020-08-04;Burkina Faso;1153.0
0;2020-08-04;Burma;356.0
0;2020-08-04;Burundi;395.0
0;2020-08-04;Cabo Verde;2631.0
0;2020-08-04;Cambodia;243.0
0;2020-08-04;Cameroon;17718.0
0;2020-08-04;Central African Republic;4618.0
0;2020-08-04;Chad;938.0
0;2020-08-04;Chile;362962.0
0;2020-08-04;Bolivia;83361.0
0;2020-08-04;Colombia;334979.0
0;2020-08-04;Congo (Brazzaville);3546.0
0;2020-08-04;Congo (Kinshasa);9178.0
0;2020-08-04;Costa Rica;19837.0
0;2020-08-04;Cote d'Ivoire;16293.0
0;2020-08-04;Croatia;5318.0
0;2020-08-04;Cuba;2701.0
0;2020-08-04;Cyprus;1180.0
0;2020-08-04;Czechia;17286.0
0;2020-08-04;Diamond Princess;712.0
0;2020-08-04;Djibouti;5248.0
0;2020-08-04;Dominica;18.0
0;2020-08-04;Dominican Republic;74295.0
0;2020-08-04;Comoros;388.0
0;2020-08-04;Bhutan;105.0
0;2020-08-04;Ecuador;87963.0
0;2020-08-04;Belize;57.0
0;2020-08-04;Benin;1914.0
0;2020-08-04;Afghanistan;36782.0
0;2020-08-04;Algeria;32504.0
0;2020-08-04;Albania;5750.0
0;2020-08-04;Belarus;68250.0
0;2020-08-04;Barbados;132.0
0;2020-08-04;Bangladesh;244020.0
0;2020-08-04;Bahrain;42132.0
0;2020-08-04;Azerbaijan;32910.0
0;2020-08-04;Bahamas;715.0
0;2020-08-04;Belgium;70648.0
0;2020-08-04;Armenia;39298.0
0;2020-08-04;Argentina;213535.0
0;2020-08-04;Antigua and Barbuda;92.0
0;2020-08-04;Angola;1344.0
0;2020-08-04;Andorra;939.0
0;2020-08-04;Austria;21481.0
0;2020-08-05;Canada;120033.0
0;2020-08-05;Korea, South;14499.0
0;2020-08-05;Kosovo;9274.0
0;2020-08-05;Kuwait;69425.0
0;2020-08-05;Kyrgyzstan;38110.0
0;2020-08-05;Laos;20.0
0;2020-08-05;Latvia;1257.0
0;2020-08-05;Lebanon;5417.0
0;2020-08-05;Lesotho;726.0
0;2020-08-05;Liberia;1221.0
0;2020-08-05;Libya;4475.0
0;2020-08-05;Liechtenstein;89.0
0;2020-08-05;Lithuania;2147.0
0;2020-08-05;Luxembourg;7007.0
0;2020-08-05;MS Zaandam;9.0
0;2020-08-05;Madagascar;12222.0
0;2020-08-05;Malawi;4426.0
0;2020-08-05;Malaysia;9023.0
0;2020-08-05;Maldives;4594.0
0;2020-08-05;Mali;2546.0
0;2020-08-05;Malta;926.0
0;2020-08-05;Mauritania;6444.0
0;2020-08-05;Mauritius;344.0
0;2020-08-05;Mexico;456100.0
0;2020-08-05;Moldova;26222.0
0;2020-08-05;Monaco;125.0
0;2020-08-05;Mongolia;293.0
0;2020-08-05;Montenegro;3411.0
0;2020-08-05;Morocco;28500.0
0;2020-08-05;Mozambique;2079.0
0;2020-08-05;Kenya;23873.0
0;2020-08-05;Kazakhstan;95942.0
0;2020-08-05;Jordan;1231.0
0;2020-08-05;Japan;42686.0
0;2020-08-05;Estonia;2113.0
0;2020-08-05;Eswatini;2909.0
0;2020-08-05;Ethiopia;20336.0
0;2020-08-05;Fiji;27.0
0;2020-08-05;Finland;7512.0
0;2020-08-05;France;228576.0
0;2020-08-05;Gabon;7787.0
0;2020-08-05;Gambia;799.0
0;2020-08-05;Georgia;1197.0
0;2020-08-05;Germany;214113.0
0;2020-08-05;Ghana;39075.0
0;2020-08-05;Greece;4974.0
0;2020-08-05;Grenada;24.0
0;2020-08-05;Guatemala;53509.0
0;2020-08-05;Nepal;21390.0
0;2020-08-05;Guinea;7575.0
0;2020-08-05;Guyana;509.0
0;2020-08-05;Haiti;7544.0
0;2020-08-05;Holy See;12.0
0;2020-08-05;Honduras;45098.0
0;2020-08-05;Hungary;4564.0
0;2020-08-05;Iceland;1926.0
0;2020-08-05;India;1964536.0
0;2020-08-05;Indonesia;116871.0
0;2020-08-05;Iran;317483.0
0;2020-08-05;Iraq;137556.0
0;2020-08-05;Ireland;26303.0
0;2020-08-05;Israel;77919.0
0;2020-08-05;Italy;248803.0
0;2020-08-05;Jamaica;928.0
0;2020-08-05;Guinea-Bissau;2032.0
0;2020-08-05;Eritrea;282.0
0;2020-08-05;Netherlands;56750.0
0;2020-08-05;Nicaragua;3902.0
0;2020-08-05;Sri Lanka;2839.0
0;2020-08-05;Sudan;11780.0
0;2020-08-05;Suriname;2050.0
0;2020-08-05;Sweden;78341.0
0;2020-08-05;Switzerland;35927.0
0;2020-08-05;Syria;944.0
0;2020-08-05;Taiwan*;476.0
0;2020-08-05;Tajikistan;7625.0
0;2020-08-05;Tanzania;509.0
0;2020-08-05;Thailand;3328.0
0;2020-08-05;Timor-Leste;25.0
0;2020-08-05;Togo;1001.0
0;2020-08-05;Trinidad and Tobago;199.0
0;2020-08-05;Tunisia;1601.0
0;2020-08-05;Turkey;236112.0
0;2020-08-05;US;4823890.0
0;2020-08-05;Uganda;1213.0
0;2020-08-05;Ukraine;77169.0
0;2020-08-05;United Arab Emirates;61606.0
0;2020-08-05;United Kingdom;308832.0
0;2020-08-05;Uruguay;1309.0
0;2020-08-05;Uzbekistan;27793.0
0;2020-08-05;Venezuela;22299.0
0;2020-08-05;Vietnam;717.0
0;2020-08-05;West Bank and Gaza;13065.0
0;2020-08-05;Western Sahara;10.0
0;2020-08-05;Yemen;1763.0
0;2020-08-05;Zambia;7022.0
0;2020-08-05;Zimbabwe;4221.0
0;2020-08-05;Spain;305767.0
0;2020-08-05;South Sudan;2437.0
0;2020-08-05;South Africa;529877.0
0;2020-08-05;Somalia;3227.0
0;2020-08-05;Niger;1152.0
0;2020-08-05;Nigeria;44890.0
0;2020-08-05;North Macedonia;11289.0
0;2020-08-05;Norway;9409.0
0;2020-08-05;Oman;80286.0
0;2020-08-05;Pakistan;281136.0
0;2020-08-05;Panama;70231.0
0;2020-08-05;Papua New Guinea;153.0
0;2020-08-05;Paraguay;6060.0
0;2020-08-05;Peru;447624.0
0;2020-08-05;Philippines;115980.0
0;2020-08-05;Poland;48789.0
0;2020-08-05;Portugal;51848.0
0;2020-08-05;Qatar;111805.0
0;2020-08-05;New Zealand;1569.0
0;2020-08-05;Romania;56550.0
0;2020-08-05;Rwanda;2104.0
0;2020-08-05;Saint Kitts and Nevis;17.0
0;2020-08-05;Saint Lucia;25.0
0;2020-08-05;Saint Vincent and the Grenadines;56.0
0;2020-08-05;San Marino;699.0
0;2020-08-05;Sao Tome and Principe;878.0
0;2020-08-05;Saudi Arabia;282824.0
0;2020-08-05;Senegal;10538.0
0;2020-08-05;Serbia;27033.0
0;2020-08-05;Seychelles;126.0
0;2020-08-05;Sierra Leone;1860.0
0;2020-08-05;Singapore;54254.0
0;2020-08-05;Slovakia;2417.0
0;2020-08-05;Slovenia;2208.0
0;2020-08-05;Russia;864948.0
0;2020-08-05;Equatorial Guinea;4821.0
0;2020-08-05;Namibia;2540.0
0;2020-08-05;Egypt;94875.0
0;2020-08-05;China;88328.0
0;2020-08-05;Australia;19890.0
0;2020-08-05;El Salvador;18701.0
0;2020-08-05;Denmark;14440.0
0;2020-08-05;Bosnia and Herzegovina;13138.0
0;2020-08-05;Botswana;804.0
0;2020-08-05;Brazil;2859073.0
0;2020-08-05;Brunei;141.0
0;2020-08-05;Bulgaria;12717.0
0;2020-08-05;Burkina Faso;1153.0
0;2020-08-05;Burma;357.0
0;2020-08-05;Burundi;395.0
0;2020-08-05;Cabo Verde;2689.0
0;2020-08-05;Cambodia;243.0
0;2020-08-05;Cameroon;17718.0
0;2020-08-05;Central African Republic;4618.0
0;2020-08-05;Chad;939.0
0;2020-08-05;Chile;364723.0
0;2020-08-05;Bolivia;85141.0
0;2020-08-05;Colombia;345714.0
0;2020-08-05;Congo (Brazzaville);3546.0
0;2020-08-05;Congo (Kinshasa);9253.0
0;2020-08-05;Costa Rica;20417.0
0;2020-08-05;Cote d'Ivoire;16349.0
0;2020-08-05;Croatia;5376.0
0;2020-08-05;Cuba;2726.0
0;2020-08-05;Cyprus;1195.0
0;2020-08-05;Czechia;17529.0
0;2020-08-05;Diamond Princess;712.0
0;2020-08-05;Djibouti;5330.0
0;2020-08-05;Dominica;18.0
0;2020-08-05;Dominican Republic;75660.0
0;2020-08-05;Comoros;388.0
0;2020-08-05;Bhutan;105.0
0;2020-08-05;Ecuador;88866.0
0;2020-08-05;Belize;86.0
0;2020-08-05;Benin;1936.0
0;2020-08-05;Afghanistan;36829.0
0;2020-08-05;Algeria;33055.0
0;2020-08-05;Albania;5889.0
0;2020-08-05;Belarus;68376.0
0;2020-08-05;Barbados;133.0
0;2020-08-05;Bangladesh;246674.0
0;2020-08-05;Bahrain;42514.0
0;2020-08-05;Azerbaijan;33103.0
0;2020-08-05;Bahamas;751.0
0;2020-08-05;Belgium;71158.0
0;2020-08-05;Armenia;39586.0
0;2020-08-05;Argentina;220682.0
0;2020-08-05;Antigua and Barbuda;92.0
0;2020-08-05;Angola;1395.0
0;2020-08-05;Andorra;939.0
0;2020-08-05;Austria;21566.0
0;2020-08-06;Canada;120387.0
0;2020-08-06;Korea, South;14519.0
0;2020-08-06;Kosovo;9688.0
0;2020-08-06;Kuwait;70045.0
0;2020-08-06;Kyrgyzstan;38659.0
0;2020-08-06;Laos;20.0
0;2020-08-06;Latvia;1275.0
0;2020-08-06;Lebanon;5672.0
0;2020-08-06;Lesotho;742.0
0;2020-08-06;Liberia;1224.0
0;2020-08-06;Libya;4879.0
0;2020-08-06;Liechtenstein;89.0
0;2020-08-06;Lithuania;2171.0
0;2020-08-06;Luxembourg;7073.0
0;2020-08-06;MS Zaandam;9.0
0;2020-08-06;Madagascar;12526.0
0;2020-08-06;Malawi;4491.0
0;2020-08-06;Malaysia;9038.0
0;2020-08-06;Maldives;4680.0
0;2020-08-06;Mali;2552.0
0;2020-08-06;Malta;946.0
0;2020-08-06;Mauritania;6444.0
0;2020-08-06;Mauritius;344.0
0;2020-08-06;Mexico;462690.0
0;2020-08-06;Moldova;26628.0
0;2020-08-06;Monaco;125.0
0;2020-08-06;Mongolia;293.0
0;2020-08-06;Montenegro;3480.0
0;2020-08-06;Morocco;29644.0
0;2020-08-06;Mozambique;2120.0
0;2020-08-06;Kenya;24411.0
0;2020-08-06;Kazakhstan;96922.0
0;2020-08-06;Jordan;1232.0
0;2020-08-06;Japan;44167.0
0;2020-08-06;Estonia;2124.0
0;2020-08-06;Eswatini;2968.0
0;2020-08-06;Ethiopia;20900.0
0;2020-08-06;Fiji;27.0
0;2020-08-06;Finland;7532.0
0;2020-08-06;France;231310.0
0;2020-08-06;Gabon;7787.0
0;2020-08-06;Gambia;935.0
0;2020-08-06;Georgia;1206.0
0;2020-08-06;Germany;215039.0
0;2020-08-06;Ghana;39642.0
0;2020-08-06;Greece;5123.0
0;2020-08-06;Grenada;24.0
0;2020-08-06;Guatemala;54339.0
0;2020-08-06;Nepal;21750.0
0;2020-08-06;Guinea;7664.0
0;2020-08-06;Guyana;538.0
0;2020-08-06;Haiti;7582.0
0;2020-08-06;Holy See;12.0
0;2020-08-06;Honduras;45755.0
0;2020-08-06;Hungary;4597.0
0;2020-08-06;Iceland;1932.0
0;2020-08-06;India;2027074.0
0;2020-08-06;Indonesia;118753.0
0;2020-08-06;Iran;320117.0
0;2020-08-06;Iraq;140603.0
0;2020-08-06;Ireland;26372.0
0;2020-08-06;Israel;79559.0
0;2020-08-06;Italy;249204.0
0;2020-08-06;Jamaica;958.0
0;2020-08-06;Guinea-Bissau;2032.0
0;2020-08-06;Eritrea;282.0
0;2020-08-06;Netherlands;57465.0
0;2020-08-06;Nicaragua;3902.0
0;2020-08-06;Sri Lanka;2839.0
0;2020-08-06;Sudan;11780.0
0;2020-08-06;Suriname;2096.0
0;2020-08-06;Sweden;78719.0
0;2020-08-06;Switzerland;36108.0
0;2020-08-06;Syria;999.0
0;2020-08-06;Taiwan*;477.0
0;2020-08-06;Tajikistan;7665.0
0;2020-08-06;Tanzania;509.0
0;2020-08-06;Thailand;3330.0
0;2020-08-06;Timor-Leste;25.0
0;2020-08-06;Togo;1012.0
0;2020-08-06;Trinidad and Tobago;210.0
0;2020-08-06;Tunisia;1642.0
0;2020-08-06;Turkey;237265.0
0;2020-08-06;US;4883582.0
0;2020-08-06;Uganda;1223.0
0;2020-08-06;Ukraine;78515.0
0;2020-08-06;United Arab Emirates;61845.0
0;2020-08-06;United Kingdom;309796.0
0;2020-08-06;Uruguay;1318.0
0;2020-08-06;Uzbekistan;28315.0
0;2020-08-06;Venezuela;23280.0
0;2020-08-06;Vietnam;750.0
0;2020-08-06;West Bank and Gaza;13398.0
0;2020-08-06;Western Sahara;10.0
0;2020-08-06;Yemen;1768.0
0;2020-08-06;Zambia;7164.0
0;2020-08-06;Zimbabwe;4339.0
0;2020-08-06;Spain;309855.0
0;2020-08-06;South Sudan;2450.0
0;2020-08-06;South Africa;538184.0
0;2020-08-06;Somalia;3227.0
0;2020-08-06;Niger;1153.0
0;2020-08-06;Nigeria;45244.0
0;2020-08-06;North Macedonia;11399.0
0;2020-08-06;Norway;9468.0
0;2020-08-06;Oman;80713.0
0;2020-08-06;Pakistan;281863.0
0;2020-08-06;Panama;71418.0
0;2020-08-06;Papua New Guinea;163.0
0;2020-08-06;Paraguay;6375.0
0;2020-08-06;Peru;455409.0
0;2020-08-06;Philippines;119460.0
0;2020-08-06;Poland;49515.0
0;2020-08-06;Portugal;52061.0
0;2020-08-06;Qatar;112092.0
0;2020-08-06;New Zealand;1569.0
0;2020-08-06;Romania;57895.0
0;2020-08-06;Rwanda;2111.0
0;2020-08-06;Saint Kitts and Nevis;17.0
0;2020-08-06;Saint Lucia;25.0
0;2020-08-06;Saint Vincent and the Grenadines;56.0
0;2020-08-06;San Marino;699.0
0;2020-08-06;Sao Tome and Principe;878.0
0;2020-08-06;Saudi Arabia;284226.0
0;2020-08-06;Senegal;10715.0
0;2020-08-06;Serbia;27332.0
0;2020-08-06;Seychelles;126.0
0;2020-08-06;Sierra Leone;1877.0
0;2020-08-06;Singapore;54555.0
0;2020-08-06;Slovakia;2480.0
0;2020-08-06;Slovenia;2223.0
0;2020-08-06;Russia;870187.0
0;2020-08-06;Equatorial Guinea;4821.0
0;2020-08-06;Namibia;2652.0
0;2020-08-06;Egypt;95006.0
0;2020-08-06;China;88460.0
0;2020-08-06;Australia;20272.0
0;2020-08-06;El Salvador;19126.0
0;2020-08-06;Denmark;14586.0
0;2020-08-06;Bosnia and Herzegovina;13396.0
0;2020-08-06;Botswana;804.0
0;2020-08-06;Brazil;2912212.0
0;2020-08-06;Brunei;141.0
0;2020-08-06;Bulgaria;13014.0
0;2020-08-06;Burkina Faso;1158.0
0;2020-08-06;Burma;357.0
0;2020-08-06;Burundi;400.0
0;2020-08-06;Cabo Verde;2734.0
0;2020-08-06;Cambodia;243.0
0;2020-08-06;Cameroon;17718.0
0;2020-08-06;Central African Republic;4620.0
0;2020-08-06;Chad;942.0
0;2020-08-06;Chile;366671.0
0;2020-08-06;Bolivia;86423.0
0;2020-08-06;Colombia;357710.0
0;2020-08-06;Congo (Brazzaville);3546.0
0;2020-08-06;Congo (Kinshasa);9309.0
0;2020-08-06;Costa Rica;21070.0
0;2020-08-06;Cote d'Ivoire;16447.0
0;2020-08-06;Croatia;5404.0
0;2020-08-06;Cuba;2775.0
0;2020-08-06;Cyprus;1208.0
0;2020-08-06;Czechia;17731.0
0;2020-08-06;Diamond Princess;712.0
0;2020-08-06;Djibouti;5330.0
0;2020-08-06;Dominica;18.0
0;2020-08-06;Dominican Republic;76536.0
0;2020-08-06;Comoros;396.0
0;2020-08-06;Bhutan;108.0
0;2020-08-06;Ecuador;90537.0
0;2020-08-06;Belize;114.0
0;2020-08-06;Benin;1936.0
0;2020-08-06;Afghanistan;36896.0
0;2020-08-06;Algeria;33626.0
0;2020-08-06;Albania;6016.0
0;2020-08-06;Belarus;68503.0
0;2020-08-06;Barbados;133.0
0;2020-08-06;Bangladesh;249651.0
0;2020-08-06;Bahrain;42889.0
0;2020-08-06;Azerbaijan;33247.0
0;2020-08-06;Bahamas;761.0
0;2020-08-06;Belgium;72016.0
0;2020-08-06;Armenia;39819.0
0;2020-08-06;Argentina;228195.0
0;2020-08-06;Antigua and Barbuda;92.0
0;2020-08-06;Angola;1483.0
0;2020-08-06;Andorra;944.0
0;2020-08-06;Austria;21696.0
0;2020-08-07;Canada;120903.0
0;2020-08-07;Korea, South;14562.0
0;2020-08-07;Kosovo;9869.0
0;2020-08-07;Kuwait;70727.0
0;2020-08-07;Kyrgyzstan;39162.0
0;2020-08-07;Laos;20.0
0;2020-08-07;Latvia;1281.0
0;2020-08-07;Lebanon;5951.0
0;2020-08-07;Lesotho;742.0
